@relation repo_popular

@attribute fork numeric
@attribute size numeric
@attribute sum numeric
@attribute avg numeric
@attribute weight numeric

@data
0,108,0,0,0
0,313,57,19,43.9818
0,104,1386,1386,1386
2,3861,2227,742.333,843.267
1,3020,1469,27.2037,32.7235
0,320,27,27,27
187,347,1534,767,1287
0,106,3,3,3
0,660,22,22,22
1,11192,3786,3786,3786
26,168,436,436,436
0,128,3,3,3
2,106,3861,3861,3861
0,601,3695,1231.67,353.471
0,100,4310,4310,4310
0,398,1480,493.333,1062.24
0,1544,0,0,0
0,1616,14,14,14
0,152,0,0,0
0,3406,193,48.25,95.9688
2,216,176,176,176
0,69,2766,2766,2766
3,203,2293,2293,2293
38,2535,8604,717,2480.01
0,504,1387,1387,1387
38,27993,2035,2035,2035
0,25972,156,156,156
0,155004,0,0,0
0,258,13,13,13
0,116,40,40,40
6,1991,2088,696,1691.71
1,16070,21702,434.04,590.772
6,104,9319,9319,9319
0,372,6,6,6
0,100,2,2,2
0,370,21,10.5,18.6383
6,11737,1497,299.4,1143.4
11,140,10184,5092,8755.4
2,98,9319,9319,9319
8,110,10109,3369.67,7234.15
0,3603,15,15,15
1,217,8379,931,707.87
1,8,1760,1760,1760
1,19525,19129,478.225,8588.78
1,316,6722,6722,6722
2,119,14,4.66667,9.71429
0,4254,156,31.2,53.7893
0,108,9,9,9
0,192,304,27.6364,40.619
0,120,71,71,71
0,451,34190,1424.58,392.415
0,16059,14,4.66667,5.47169
0,413,32,16,7.16393
0,168,8,2.66667,0.270833
0,10811,176,16,19.8378
0,28796,8,2.66667,0.414634
0,99,8,4,2.5
0,100,0,0,0
0,4290,4312,113.474,459.806
0,11999,1482,39,72.0487
4,4227,6,6,6
0,12814,24565,299.573,314.927
0,551,26256,905.379,1317.75
0,11203,2386,183.538,144.617
1,936,2293,2293,2293
0,29043,503,35.9286,22.5383
0,108,1329,1329,1329
0,947,4744,169.429,189.451
0,88,0,0,0
0,35141,3374,54.4194,101.128
0,497,9385,408.043,3936.55
0,96,3723,3723,3723
1,93,3723,3723,3723
0,96,0,0,0
0,303,7267,302.792,1241.5
0,457,37227,1094.91,1837.94
0,175,26,13,11.7273
1,405,1386,1386,1386
0,725,14118,543,5189.48
22,134,93,31,75.2308
0,101,2389,2389,2389
0,15624,42,21,21.3678
2,124,13,13,13
7,447,197,28.1429,35.4074
25,431,12575,6287.5,4930.96
0,2604,0,0,0
1,382,1618,809,835.966
652,821,3113,1556.5,1756
10,76,332,332,332
1,32489,1697,11.5442,11.6294
11,506,4028,1007,3620.09
8,193,2925,1462.5,1763.55
0,107,704,352,553.143
7,170,5254,2627,2985.86
0,200,120,120,120
0,104,44,44,44
0,9301,63819,476.261,9692.76
0,281,119,39.6667,66.51
0,49175,1536,52.9655,79.8973
0,102,184,184,184
8,654,1624,1624,1624
0,853,13,13,13
1,104,17,17,17
0,171,3,3,3
3,157,1489,744.5,938.667
69,17,12520,12520,12520
2,18126,1474,1474,1474
1,110,1340,1340,1340
0,836,61,61,61
16,1803,10929,5464.5,8267.77
0,48,0,0,0
0,8548,4310,4310,4310
0,1724,10929,5464.5,5849.95
0,4352,38,9.5,14.9684
0,180,1326,1326,1326
0,15917,206,103,38.6195
0,104,50,50,50
1,170,13,13,13
0,108,2011,1005.5,703.7
0,158,4286,535.75,2023.46
0,200,109,109,109
0,133,167,83.5,108.823
0,116,206,68.6667,126.857
0,111024,10930,352.581,316.971
0,120,48,48,48
0,411,570,190,422.667
0,4677,9392,167.714,266.182
0,104,2861,2861,2861
0,104,3723,3723,3723
0,216,35040,1460,467.764
4,133725,4464,2232,4098.68
1,121,1839,1839,1839
1,1860,37,18.5,22.25
0,15756,555,111,159.863
0,101,1750,1750,1750
0,683,14118,543,5199.95
1,111,20421,20421,20421
2,7,30,15,5.69231
5,100,53,53,53
0,1218,181,30.1667,119.992
0,976,17,17,17
1,121,0,0,0
0,23806,1947,1947,1947
0,104,35,35,35
2,15161,16,8,4.42222
2,66,1005,1005,1005
0,4944,12648,383.273,297.037
1,104,6878,6878,6878
0,17918,3468,182.526,118.889
0,104,22,22,22
13,36967,202,67.3333,57.7143
12,366,1386,1386,1386
0,373,466,233,26.9623
0,100,59,59,59
0,34203,67,16.75,20.5714
2,22789,9572,9572,9572
0,104,21,21,21
0,194,62,62,62
0,464,570,43.8462,59.3779
1,137,1695,1695,1695
1,63,1695,1695,1695
7,652,1695,1695,1695
11,146212,1942,647.333,1693
0,1324,25,25,25
1,103,1889,1889,1889
3,3417,5,5,5
4,2194,1839,1839,1839
0,114,43,43,43
0,1084,25,25,25
4,103,1796,1796,1796
0,148,2861,2861,2861
0,116,3,3,3
0,1231,652,32.6,144.856
0,504,5,5,5
0,1559,1028,102.8,752.463
0,1471,863,172.6,754.919
0,6762,586,73.25,103.412
0,92,2389,2389,2389
0,60650,4,4,4
0,858,1154,39.7931,54.4579
1,348,1620,1620,1620
2,136,51,51,51
0,103,187,93.5,146.242
0,69,0,0,0
0,108,4518,347.538,248.097
5,302,55,11,10.4839
0,11277,82,27.3333,28.8609
1,5064,1394,1394,1394
0,125,57,57,57
0,1192,44,44,44
0,1245,44693,180.214,286.161
0,116,1285,1285,1285
1,75347,38424,87.1292,1175.06
10,2522,1594,1594,1594
0,100,0,0,0
2,2915,13036,89.2877,1318.06
0,124,24,24,24
2,8049,74,37,45
0,720,291,291,291
0,560,291,291,291
3,762,291,291,291
0,96,5,5,5
0,96,57,28.5,30.3333
1,241,42454,219.969,3865.65
0,176,8,8,8
4,175,58,29,42.125
0,3836,2192,99.6364,126.306
0,36131,13949,258.315,991.835
0,888,6,6,6
7,126,2228,1114,1930.55
0,162,0,0,0
4,61,259,64.75,177.962
0,80,254,31.75,100.727
0,108,4516,451.6,340.69
0,148,14,14,14
0,520,9171,316.241,636.222
1,120,222,74,186.614
0,2020,2,1,1
4,232,8678,4339,3928.24
0,181,1533,139.364,104.684
0,443,199,49.75,69.9653
0,112,10,10,10
0,92,1340,1340,1340
23,140,3388,847,1049.2
4,2609,3800,1266.67,1667.73
0,6924,91,45.5,47.1667
21,240,2992,748,1493.06
1,67,9319,9319,9319
0,158,1556,172.889,81.3088
1,244,2763,1381.5,1381.5
1,322,2874,2874,2874
1,105,0,0,0
0,100,21,21,21
0,2980,3,3,3
0,280,30,30,30
0,145,4057,811.4,788.756
0,100,22,22,22
0,35741,414,15.3333,42.8731
0,48,0,0,0
0,128,2861,2861,2861
1,272,7194,3597,4127
0,104,14,14,14
0,5737,128,18.2857,17.4302
1,111,1839,1839,1839
0,446,150,150,150
1,138,0,0,0
1,113,9,9,9
2,160,9378,4689,8804.56
0,849,42090,102.659,805.543
0,33050,90,22.5,50.8235
0,104,67,13.4,11.3
1,952,6,6,6
9,2964,6190,1547.5,2468.33
1,6658,53365,1840.17,7716.17
0,3194,28225,67.0428,663.115
0,148,120,120,120
8,50,313,44.7143,85.9324
0,1704,3786,3786,3786
0,198,15,7.5,8.8421
8,249,2981,2981,2981
0,1692,3786,3786,3786
3,602,1,1,1
0,118,4332,2166,379.333
0,2767,535,24.3182,25.3348
0,3019,3,3,3
0,112,1900,1900,1900
1,108,3786,3786,3786
0,19433,71387,1230.81,11667.2
1,111,2017,1008.5,1285.67
53,180,3439,1146.33,2706.4
0,71,28,28,28
4,105,10929,10929,10929
0,2549,18016,116.987,149.466
0,127,197,197,197
0,97,1610,1610,1610
0,140,4,4,4
0,324,48,24,28.3944
0,128,9,9,9
27,719,1796,1796,1796
7,134,7294,7294,7294
5,15,37,18.5,9.875
3,549,4310,4310,4310
4,30132,2864,2864,2864
80,178,6159,1231.8,3304.32
0,463,7762,7762,7762
0,124,0,0,0
0,179,0,0,0
0,1461,1368,59.4783,144.998
0,9731,33266,792.048,2310.56
0,1935,25939,589.523,235.63
0,40423,3858,1929,1000.5
0,292,38,38,38
0,58490,23248,174.797,611.354
0,656,0,0,0
0,9737,241,26.7778,93.0952
2,1162,21786,21786,21786
0,2861,79057,898.375,1568.02
2,155,1806,602,447.286
0,7743,73,36.5,54.4038
0,54004,44,44,44
0,29327,0,0,0
3,37881,2977,40.2297,79.3033
3,3652,2730,390,287.681
1,116,1714,1714,1714
0,130,12228,4076,5303.48
1,114,1895,631.667,327.417
0,29987,2369,87.7407,152.068
6,96,6722,6722,6722
0,540,702,50.1429,102.362
0,4454,190,27.1429,46.125
90,2288,32,10.6667,21.2
0,164,10,10,10
0,132,16,16,16
1,167,29,29,29
11,47,3317,368.556,1353.92
1,1451,2781,927,1649.81
2,163,1337,668.5,1181.49
0,576,46,15.3333,15.3333
3,721,1640,1640,1640
0,208,0,0,0
0,160,7,7,7
60,1240,2327,387.833,1647.97
1,332,87,43.5,3.27068
0,420,0,0,0
8,425,181,25.8571,60.5556
0,52398,126662,376.97,3500.39
0,6359,2258,32.7246,27.8939
7,68,4461,2230.5,2230.5
2,169,3,3,3
3,173,3,3,3
171,817,5953,2976.5,5867.8
0,0,2,2,2
0,128,115,115,115
0,3721,339,48.4286,57.4835
0,368,20,10,15.7273
0,184,1863,1863,1863
0,104,27,27,27
0,107,4509,2254.5,4277.17
512,1981,2796,279.6,778.745
0,101,27,27,27
1,124,1423,1423,1423
0,128,2,2,2
1,265,20127,694.034,5901.65
0,2611,75,37.5,74.6976
94,43,7591,1265.17,5592.84
2,1284,27,27,27
0,1700,6833,122.018,600.255
0,6004,6872,118.483,587.815
0,3868,34,11.3333,7.18367
0,2107,193,48.25,82.8182
0,569,3945,789,334.985
0,948,1587,176.333,529.966
0,2112,89,89,89
0,104,6722,6722,6722
1,147,1661,1661,1661
2,340,30,30,30
10,1735,1855,371,936.607
46,349,7686,1921.5,5731.94
0,112,10623,5311.5,7061.86
0,131,2064,516,112.88
0,108,26,26,26
0,108,131,65.5,104
2,249,3264,3264,3264
1,33575,380,126.667,153.895
0,116,1591,1591,1591
0,1686,4701,111.929,1215.6
0,334,3089,83.4865,1460.73
8,201,2014,1007,1845.88
0,1644,280,280,280
1,142,96,48,56.1818
1,247,5,5,5
2,364,0,0,0
0,136,176,176,176
1,112,2112,2112,2112
1,107,9226,4613,3450.29
0,200,50,50,50
1,29087,6,3,3.43144
0,112,25,25,25
53,25,7886,1971.5,7100.23
0,653,32,32,32
4,57901,1164,194,296.571
24,150,2793,2793,2793
0,1252,167,55.6667,99.1667
17,204,20806,3467.67,7072.91
0,12728,39,39,39
0,72,115,115,115
5,928,1329,1329,1329
2,372,23948,7982.67,2617.34
2,74,510,510,510
0,154,1638,819,741.8
3,199,2319,1159.5,2158.14
0,246,12,6,4.36364
1,764,9319,9319,9319
0,156,170,85,95.4
0,138373,19000,162.393,3909.85
0,97,3786,3786,3786
0,312,47,47,47
18,427,31,31,31
0,14868,2249,118.368,192.36
0,111,5787,1446.75,494.053
0,240,0,0,0
0,344,16,16,16
0,268,10,10,10
0,14464,4368,92.9362,65.1681
3,549,58,29,54.4545
16,5,5741,2870.5,4591.6
0,116,0,0,0
0,121,1532,1532,1532
3,169,48,48,48
0,469,6649,332.45,905.423
6,104,1604,1604,1604
0,245,157,39.25,45.9091
0,132,434,72.3333,122.481
0,120,1326,1326,1326
0,504,6767,483.357,2742.22
0,478,25373,2537.3,3014.44
0,86,3749,937.25,1145.15
0,108,4,4,4
0,79,21176,7058.67,15850.4
0,145,316,52.6667,19.2609
0,344,1,1,1
3,264,1012,506,953.82
0,880,15,15,15
0,2046,1294,647,94.4183
0,177,1523,152.3,256.329
0,9730,37879,1114.09,20605.4
0,108,30,30,30
0,95,91,45.5,45.125
1,183,0,0,0
2,880,2486,1243,1669.43
1,560,3475,579.167,398.581
0,877,2486,1243,1541.5
1,113,8685,4342.5,6928.2
1,135,2003,2003,2003
0,167,506,126.5,293.978
0,108,0,0,0
0,166,8685,4342.5,6953.06
2813,1925,10941,210.404,3890.98
1,2687,3050,101.667,1291.13
1,119,1839,1839,1839
0,51890,5220,71.5069,211.475
0,1848,11,11,11
1,139,973,162.167,196.914
0,107,32,16,6
3,796,9,9,9
0,829,28,14,17.8182
0,7124,80,80,80
0,136,6,6,6
0,2260,9,9,9
3,624,153,76.5,63.96
0,28840,7064,883,1430.65
0,11104,4868,973.6,121.379
0,135612,7488,748.8,2335.82
0,177,258,129,229.515
0,12104,3192,354.667,332
1,391,96,48,68.729
10,7791,14,4.66667,1.67098
0,334,183,36.6,61.6167
0,3955,256,256,256
0,11996,1,1,1
0,79052,5011,1252.75,380.659
0,98,34,17,12.8
1,2218,15556,707.091,1855.97
2,140,10045,5022.5,7600.4
363,159,1669,1669,1669
0,167,354,39.3333,107.368
0,1953,0,0,0
0,852,5,5,5
0,152,0,0,0
1,130,5,5,5
0,5315,301,18.8125,12.0258
0,112,7,7,7
1,684,9,9,9
0,140,9,9,9
0,4612,264,18.8571,26.4581
0,562,11,11,11
0,2947,325,81.25,204.61
1,116,9,9,9
0,112,9,9,9
0,264,9,4.5,2.25
1,112,9,9,9
0,112,58,29,14.75
1,109,7223,3611.5,2944.33
0,72,1610,1610,1610
1,736,1290,1290,1290
0,76,51,51,51
0,4445,6062,168.389,189.966
0,792,0,0,0
0,93,57,28.5,29.9231
2,132,71,71,71
0,68,9,9,9
0,4283,136,34,43.6054
0,9889,1634,86,145.552
1,57633,2066,1033,1189
0,257,1776,118.4,288.892
0,5306,221,13,27.7075
0,521953,41859,200.282,3209.02
1,572,1464,1464,1464
0,184,15,15,15
0,20917,5799,322.167,1750.03
0,120,25,25,25
0,60,0,0,0
1,58555,238,79.3333,29.9512
0,60,0,0,0
0,60,0,0,0
1,628,18490,237.051,5207.94
0,1002,34574,501.072,616.883
4,76,1323,1323,1323
0,1070640,2504,626,1178.86
0,196,21,21,21
10,108,5436,5436,5436
1,129868,91,11.375,14.0576
31,556,11540,5770,10094.5
0,204,48,48,48
0,8544,7087,337.476,102.968
1,68,4665,4665,4665
19,4950,1940,646.667,1712.96
0,132,1285,1285,1285
0,1356,3,3,3
0,132,304,76,138.909
12,529,2293,1146.5,2163.95
0,843,8977,4488.5,252.574
0,246,740,92.5,108.386
1,265,1839,1839,1839
2,151,3847,1923.5,2675.86
0,2161,84,7,5.38503
30,8128,193,16.0833,34.8971
3,649,124,124,124
0,120,9,9,9
0,84,73,73,73
0,1008,9,9,9
40,118,1604,1604,1604
6,115,2326,2326,2326
0,3315,4,4,4
3,137,1869,1869,1869
0,397,5922,204.207,187.129
0,93,57,28.5,29.9231
110,8472,2827,104.704,922.489
2,104,3679,3679,3679
7,230,12303,6151.5,4632.79
2,238,2699,2699,2699
0,190,1551,86.1667,196.113
0,1084870,1196,18.1212,18.0365
1,104,2504,834.667,916.611
0,11,3666,3666,3666
0,85,373,373,373
50,122507,135,27,56.1341
149,2047,1918,174.364,1491.12
0,79,17,17,17
0,2419,673,224.333,179.597
0,634,534,89,45.9598
2,583,72,36,26
0,156,68,68,68
1,124,1476,1476,1476
0,6776,10,10,10
1,15724,87,43.5,66.8865
0,8399,1615,323,593.104
0,1400,10,10,10
0,164,41,41,41
2,100,9319,9319,9319
0,67625,78316,185.583,484.136
0,140,66,66,66
1,5812,1750,1750,1750
0,2264,140,35,62.4759
0,104,0,0,0
1,3456,10,10,10
4,253,11589,5794.5,10989.2
1,1289,3,3,3
0,162,21,21,21
13,204,4466,2233,2518.45
0,60,0,0,0
0,128,6,6,6
6,165,1654,827,335
3,106,4806,4806,4806
1,115,1655,827.5,1414.38
0,100,26,26,26
0,288,32,6.4,11.6532
0,472,616,616,616
0,33143,978,163,76.7957
5,690,124,124,124
1,506,247,41.1667,98.8483
0,179,67,67,67
0,872,16,16,16
0,5757,1346,673,175.468
0,2635,32620,526.129,3388.91
0,112,1464,1464,1464
0,5812,13,13,13
2,102,11788,11788,11788
3,179,2657,664.25,1406.96
0,156,2003,2003,2003
1,138,1323,1323,1323
2,5879,1900,1900,1900
0,136,21,21,21
0,123,1736,1736,1736
0,764,1901,1901,1901
0,2285,95,15.8333,22.8333
0,296,153,153,153
0,287,9319,9319,9319
1,402,189,189,189
0,21896,50234,678.838,10052.1
0,108,5139,5139,5139
0,220,30,30,30
0,133,1405,1405,1405
0,112,1514,1514,1514
7,370,180,180,180
0,3837,370,370,370
0,67324,58,58,58
0,2867,85817,953.522,1569.2
0,4250,43892,434.574,1414.46
0,268,19,19,19
0,120,9,9,9
2,13592,9,4.5,7.71429
0,400,96,96,96
0,266,66,22,22.6842
0,1771,43825,492.416,6465.88
1,2095096,394,14.0714,21.8239
0,233780,103,12.875,14.5797
0,2186558,374,19.6842,30.9343
0,11912,453,151,228.222
0,4,2112,2112,2112
0,6436,7,7,7
0,118,26,26,26
9,121,5014,716.286,3877.4
2,191,1361,194.429,99.1889
0,144,5,5,5
0,97,30,30,30
5,58,11788,11788,11788
0,1273,12084,4028,9030.4
0,104,0,0,0
4,148,3264,3264,3264
4,184,3134,3134,3134
12,252,20813,5203.25,12639.5
0,4388,3,3,3
0,9257,976,108.444,108.125
0,224,0,0,0
0,2008,30,30,30
0,3193,96,96,96
0,96,436,436,436
44,918,1984,165.333,1564.13
0,162,38,12.6667,11.3571
0,119,333,333,333
0,120,0,0,0
13,152,1789,447.25,1242
0,505,29,29,29
1,272,92,13.1429,12.7447
0,116,39,39,39
1,226,5261,5261,5261
3,151,487,487,487
0,276,13,6.5,9.2
1,288,3944,358.545,345.876
2,144,9367,4683.5,7454.15
0,1772,52163,196.842,513.271
0,510,1749,194.333,424.6
0,128,0,0,0
1,98,1610,1610,1610
0,108,1793,1793,1793
4,1168,7,3.5,4.88462
0,2147,4038,252.375,61.5618
0,148,10,10,10
5,157,3861,3861,3861
1,484,0,0,0
2,323,7799,3899.5,3347.71
0,197,1324,662,59.7667
0,108,47,47,47
0,156,11,11,11
0,199,321,160.5,273.488
0,838,67,22.3333,15.2557
0,1468,2389,2389,2389
0,194,2773,462.167,711.748
0,108,13,13,13
0,112,13,13,13
0,956857,17797,50.9943,83.4943
0,7112,0,0,0
0,7594,509,28.2778,61.4952
26,149,1503,751.5,539
7,194,2160,2160,2160
5,98,5,5,5
0,344,39,39,39
0,3920,8675,95.3297,193.54
0,3708,6828,1365.6,2248.58
11,387,9392,2348,5048.64
2,10822,4,4,4
0,89,7762,7762,7762
5,16440,2026,2026,2026
0,24606,0,0,0
0,7895,10943,273.575,2935.84
0,7938,96,96,96
0,105,1610,1610,1610
0,97,222,37,25.8696
0,144,5261,5261,5261
0,120,6,6,6
0,100,0,0,0
1,19874,4,4,4
1,70,491,491,491
12,243,1861,465.25,965.125
0,120,50,50,50
0,112,36,36,36
1,464,3979,180.864,411.26
115,59,1616,404,1134.29
0,116,22,22,22
0,108,13,13,13
0,156,204,51,136.239
2,200,9319,9319,9319
1,113,8258,4129,1845.43
0,200,180,180,180
0,151097,30891,186.09,507.946
0,70,491,491,491
0,1208,785,35.6818,90.2115
5,208,2757,459.5,1280.22
0,120,29,29,29
0,31990,3961,101.564,49.0064
0,180,8,8,8
7,313,1700,566.667,1307.37
0,2373,705,88.125,73.3235
0,66,491,491,491
0,104,1610,1610,1610
0,100,6,6,6
0,108,6,6,6
0,76,15,15,15
1,190,49,24.5,32
1,38630,37,12.3333,7.72727
0,60,0,0,0
0,128,263,29.2222,19.9714
0,83,12,12,12
0,4306,14619,80.3242,129.625
0,8871,3,3,3
0,74,491,491,491
0,2741,1387,1387,1387
4,454,2699,2699,2699
0,13843,1936,276.571,514.441
0,648,127,63.5,68.4737
0,2546,288,72,24.2917
0,195,959,59.9375,93.9231
1,184,2258,2258,2258
0,135,1717,858.5,187.053
0,771,8241,196.214,994.416
0,183,4669,274.647,143.333
0,59240,3284,93.8286,996.718
2,27122,51602,678.974,10008
0,456,5261,5261,5261
0,1680,4824,536,512.569
0,104,48,48,48
0,1208,4824,536,524.386
0,352,40,40,40
1,856,6,6,6
1,4119,3759,144.577,483.774
0,71,517,258.5,439.333
0,6210,79,79,79
0,128,56,56,56
0,612,14,14,14
77,12,6282,3141,5742.67
0,920,5,5,5
3,15792,380,380,380
0,472,22,22,22
0,904,5,5,5
2,111532,10930,352.581,316.971
0,132,50,50,50
0,80,102,51,55.625
1,122,17,17,17
0,41692,72,72,72
0,269,151,151,151
0,2603,1167,37.6452,45.7096
0,162,4,4,4
0,136,180,180,180
0,152,4,4,4
0,116,1863,1863,1863
0,5556,1,1,1
0,456,7762,7762,7762
5,21535,103,17.1667,46.0473
0,376,0,0,0
0,182,0,0,0
494,11871,13830,162.706,3517.94
1,127,5307,2653.5,3771
10,232,3577,1192.33,1931
0,112,83,83,83
1,7808,9739,1391.29,6534.85
0,3051,4836,117.951,116.083
1,124,51,51,51
0,746,103,11.4444,18.6994
0,144,0,0,0
1,115,4310,4310,4310
3,126,351,175.5,100.273
0,133,9,9,9
0,122,48,48,48
1,153,4,4,4
0,159,11800,5900,11493.6
0,108,2200,2200,2200
0,668,1372,1372,1372
1,110,2914,1457,2590.6
0,482,1026,85.5,150.334
0,104,9,9,9
2,601,30,10,19.05
0,1595,3318,414.75,509.866
0,60,0,0,0
1,19625,13807,222.694,789.159
0,106,3464,1154.67,707.733
0,172,0,0,0
0,15780,42711,155.88,431.421
0,35133,131,6.55,26.8089
0,97,0,0,0
60,171,1677,838.5,1336.8
0,104,1423,1423,1423
0,190,940,188,829.895
0,2467,987,75.9231,836.438
0,5,27,13.5,16.25
0,74,38,38,38
0,406,4263,1065.75,2156.32
0,13498,7212,379.579,2659.21
25,317,879,219.75,531.857
1,148,13,13,13
0,100,13,13,13
0,72,1532,1532,1532
0,136,5,5,5
0,152,715,79.4444,303.475
0,120,27,27,27
0,852,2766,2766,2766
0,140,160,53.3333,137.059
0,116,1610,1610,1610
36,790,2188,2188,2188
0,2078,38,19,19.9592
0,140,45,45,45
4,114,4,4,4
0,364,56,28,31.0588
0,84,9445,1889,8287.06
0,4722,13,13,13
0,108,4,4,4
0,256,797,159.4,329.746
0,3669,700,175,14.1215
9,316,1798,899,1744.01
3,149,11652,2913,2327.83
0,6503,194,64.6667,13.7931
0,60,0,0,0
0,19,36,36,36
40,433,3240,190.588,1311.1
3,14843,7272,234.581,162.754
0,116,7,7,7
1,115,0,0,0
0,6808,147,49,135.046
32,4597,38,19,32.7607
0,12877,99,24.75,39.4805
0,356,26676,5335.2,3625.76
0,66,69,69,69
1,196,185,61.6667,130.942
0,16120,2877,479.5,149.5
0,136,10,10,10
0,132,14,14,14
1,172,1549,1549,1549
9,1514,5739,5739,5739
0,632,1471,1471,1471
0,134492,2703,675.75,116.42
10,15772,1839,1839,1839
0,160,10,10,10
0,125,3933,983.25,203.256
3,1823,58,58,58
122,9691,10110,10110,10110
40,117803,1707,1707,1707
0,104,6,6,6
0,104,4,4,4
0,200,1279,67.3158,53.5275
0,14702,165,23.5714,50.4585
0,104987,2766,15.1148,174.107
0,1997,90,90,90
0,122,1412,706,203.143
0,148,7,7,7
1,152,203,67.6667,64.25
0,132,1610,1610,1610
7,455,3,3,3
1,327,1822,911,1676.77
0,28499,1045,149.286,881.125
0,221,17,17,17
0,116,9319,9319,9319
0,160,1410,1410,1410
0,231,5048,2524,3261.14
1,374,0,0,0
1,103,9319,9319,9319
0,54094,3182,1591,2259.41
0,21955,0,0,0
0,6923,471,117.75,153.533
0,460,14,14,14
6,101,0,0,0
0,1700,3786,3786,3786
1,1950,2,2,2
0,13083,5541,90.8361,261.117
0,139,20443,3407.17,505.405
0,3675,231,115.5,221.677
0,110,618,618,618
0,114,685,685,685
1,489,1464,1464,1464
0,83608,313,78.25,112.4
0,214,1319,164.875,386.374
0,429,58,58,58
0,324,7845,1569,2004.27
1,1660,3,3,3
0,831,20,10,16.8427
8,4400678,4211,2105.5,1837.9
0,78,189,189,189
0,104,1580,1580,1580
0,3680,5,5,5
1,101,0,0,0
1,122,1863,1863,1863
24,1839,2545,363.571,1729
2,169,1595,398.75,199.783
301,8804,5419,451.583,1505.27
0,260,0,0,0
0,184,2,2,2
9,127,10068,3356,6067.33
3,161,13,13,13
2,136,1514,1514,1514
0,5147,1394,1394,1394
2,5071,1394,1394,1394
0,9969,5120,85.3333,57.2157
0,133168,7485,53.8489,900.652
41,273,305,15.25,12.0163
0,594,1714,1714,1714
0,113,132,44,89.0909
0,1439,479,34.2143,45.8898
0,777,0,0,0
71,395,1918,100.947,1019.27
1,79,24,8,5.15789
0,348,1806,602,48.551
0,904,1317,658.5,1292.63
345,3345,4632,330.857,1722.1
1,100,9319,9319,9319
0,13112,6272,313.6,713.953
1,736,1394,1394,1394
0,16107,2780,463.333,162.444
0,2967,378,189,120.37
0,13112,6272,313.6,713.953
1,2236,1471,367.75,65.8657
0,824,27,27,27
3,5449,1168,58.4,461.79
0,168,518,259,435.727
1,892,475,475,475
0,104,9,9,9
0,230,201,28.7143,18.3333
7,1234,1595,319,1069.03
0,1480,26,13,15
0,112,1495,1495,1495
6,5061,13,13,13
97,2748,162,23.1429,86.8508
7,206,10553,1758.83,6915.88
0,97,122,122,122
0,128,0,0,0
0,10625,5025,251.25,1899.52
0,260,77,77,77
1,66011,0,0,0
1,144,2258,2258,2258
0,64,7,7,7
0,172,152,152,152
0,1340,12,12,12
1,660,12,12,12
0,15159,10340,159.077,883.865
0,24360,7,7,7
0,148,1476,1476,1476
1,1251,39866,517.74,562.235
27,329,2326,2326,2326
0,364,19,6.33333,5.57143
2,15004,2705,541,1516.69
1,962,0,0,0
1,171,963,192.6,77.9737
0,22769,248,22.5455,11.6921
1,127,1372,1372,1372
0,104,19,19,19
0,120,5,5,5
0,115,75,75,75
0,183,85,14.1667,44.4078
0,1533,16618,286.517,758.848
0,200,0,0,0
0,1161,17,8.5,2.875
1,59034,24199,166.89,606.275
0,1836,21,21,21
349,14202,1984,132.267,756.194
0,2467,2861,77.3243,136
0,81,0,0,0
2,120,112,22.4,20.7692
0,5784,2112,2112,2112
0,60,0,0,0
0,28952,11,11,11
0,2232,11,11,11
0,210,7,7,7
0,96,95,47.5,50.5484
0,262,87,43.5,43.9762
1,8724,10,10,10
0,13860,11,11,11
0,85,15,15,15
5,99,12045,4015,11339.6
0,792,1386,1386,1386
8,290,7795,3897.5,7209.93
0,237,1023,204.6,47.8871
3,1689,101,16.8333,19.7791
0,102,56,56,56
0,13960,71046,526.267,5865.05
0,104,6878,6878,6878
0,120,0,0,0
1,589,5060,5060,5060
0,690,133,133,133
0,968,0,0,0
0,223,8,4,3.77778
1,140,40,40,40
1,3098,16,4,10.3878
0,420,1668,1668,1668
0,168842,130,9.28571,21.8727
0,3611,1439,71.95,180.98
0,1418,2981,2981,2981
3,20038,44,44,44
0,318,28,14,12.0345
0,115,1091,181.833,431.767
0,163,479,36.8462,78.8793
1,10588,206,206,206
0,98,120,60,36.1765
0,200,1610,1610,1610
0,101,1610,1610,1610
0,125,800,266.667,493.175
20,10395,86,86,86
0,77,0,0,0
0,111,9319,9319,9319
1,753,1683,561,1299.67
0,108,2112,2112,2112
0,67,553,184.333,407.364
0,228,9,9,9
0,2016,0,0,0
0,218,11,11,11
0,1239,11295,342.273,825.742
0,106,82,41,32.6667
8,94,2115,423,1551.32
1,1198,272,136,204.276
0,614,1238,68.7778,215.379
0,283,3460,3460,3460
0,7789,12,6,11.0164
0,358,6139,383.688,654.9
0,128,0,0,0
0,608,77,77,77
5,149,0,0,0
0,1793,67,33.5,18.3275
1,112,13,13,13
2,142,9319,9319,9319
0,364,4263,1065.75,2155.42
0,112,2112,2112,2112
0,113,181,30.1667,73.7867
29,3085,6533,6533,6533
0,824,4,4,4
1,6476,5419,451.583,1589.46
0,1448,18640,3106.67,4841.69
0,1246,2622,55.7872,409.381
0,86,1607,1607,1607
6,122,1298,1298,1298
0,718,46,23,35.9145
0,1871,3460,1730,1700.91
3,1199,0,0,0
0,1925,0,0,0
0,3144,59,59,59
1,529,432,108,114.5
0,101,614,153.5,101.59
